DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2008-11-12	18835860	Mushiroda T	2008-10-01	J Med Genet	www.ncbi.nlm.nih.gov/pubmed/18835860	A genome-wide association study identifies an association of a common variant in TERT with susceptibility to idiopathic pulmonary fibrosis.	Idiopathic pulmonary fibrosis	159 Japanese ancestry cases, 934 Japanese ancestry controls	83 Japanese ancestry cases, 535 Japanese ancestry controls	5p15.33	5	1286401	TERT	TERT			7015			rs2736100-A	rs2736100	0	2736100	intron_variant	0	0.41	3E-8	7.522878745280337		2.11	[1.61-2.78]	Illumina [214508]	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST000238	Genome-wide genotyping array
2014-08-06	24429156	Noth I	2013-04-17	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/24429156	Genetic variants associated with idiopathic pulmonary fibrosis susceptibility and mortality: a genome-wide association study.	Idiopathic pulmonary fibrosis	542 European ancestry cases, 542 European ancestry controls	868 European ancestry cases, 1,389 European ancestry controls	11p15.5	11	1303542	TOLLIP, BRSK2, MUC5B	TOLLIP			54472			rs5743894-G	rs5743894	0	5743894	intron_variant	0	0.18	1E-12	12.0		1.49	[1.33-1.68]	Affymetrix [10601812] (imputed)	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST001974	Genome-wide genotyping array
2014-08-06	24429156	Noth I	2013-04-17	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/24429156	Genetic variants associated with idiopathic pulmonary fibrosis susceptibility and mortality: a genome-wide association study.	Idiopathic pulmonary fibrosis	542 European ancestry cases, 542 European ancestry controls	868 European ancestry cases, 1,389 European ancestry controls	11p15.5	11	1304599	TOLLIP, BRSK2, MUC5B	TOLLIP			54472			rs5743890-A	rs5743890	0	5743890	intron_variant	0	0.83	3E-11	10.522878745280337		1.64	[1.41-1.92]	Affymetrix [10601812] (imputed)	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST001974	Genome-wide genotyping array
2014-08-06	24429156	Noth I	2013-04-17	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/24429156	Genetic variants associated with idiopathic pulmonary fibrosis susceptibility and mortality: a genome-wide association study.	Idiopathic pulmonary fibrosis	542 European ancestry cases, 542 European ancestry controls	868 European ancestry cases, 1,389 European ancestry controls	11p15.5	11	1219991	MUC5AC, TOLLIP, MUC5B	MUC5AC - MUC5B	4586	727897		18853	3074	rs35705950-T	rs35705950	0	35705950	regulatory_region_variant	1	0.14	2E-50	49.69897000433602		2.43	[2.13-2.77]	Affymetrix [10601812] (imputed)	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST001974	Genome-wide genotyping array
2014-08-06	24429156	Noth I	2013-04-17	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/24429156	Genetic variants associated with idiopathic pulmonary fibrosis susceptibility and mortality: a genome-wide association study.	Idiopathic pulmonary fibrosis	542 European ancestry cases, 542 European ancestry controls	868 European ancestry cases, 1,389 European ancestry controls	14q21.3	14	47571172	MDGA2	MDGA2			161357			rs7144383-G	rs7144383	0	7144383	intron_variant	0	0.11	4E-6	5.3979400086720375		1.44	[1.23-1.69]	Affymetrix [10601812] (imputed)	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST001974	Genome-wide genotyping array
2014-08-06	24429156	Noth I	2013-04-17	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/24429156	Genetic variants associated with idiopathic pulmonary fibrosis susceptibility and mortality: a genome-wide association study.	Idiopathic pulmonary fibrosis	542 European ancestry cases, 542 European ancestry controls	868 European ancestry cases, 1,389 European ancestry controls	17q21.31	17	45847931	SPPL2C, KANSL1, MAPT, CRHR1, STH	MAPT-AS1			100128977			rs17690703-C	rs17690703	0	17690703	intron_variant	0	0.76	6E-9	8.221848749616356		1.43	[1.27-1.61]	Affymetrix [10601812] (imputed)	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST001974	Genome-wide genotyping array
2017-11-28	29066090	Allen RJ	2017-10-20	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/29066090	Genetic variants associated with susceptibility to idiopathic pulmonary fibrosis in people of European ancestry: a genome-wide association study.	Idiopathic pulmonary fibrosis	602 European ancestry cases, 3,366 European ancestry controls	2,158 cases, 5,195 controls	2p23.1	2	31561411	SRD5A2	SRD5A2			6716			rs191031841-T	rs191031841	0	191031841	intron_variant	0	0.041	6E-6	5.221848749616356		1.73	[1.36-2.18]	Affymetrix [NR] (imputed)	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST004986	Genome-wide genotyping array
2017-11-28	29066090	Allen RJ	2017-10-20	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/29066090	Genetic variants associated with susceptibility to idiopathic pulmonary fibrosis in people of European ancestry: a genome-wide association study.	Idiopathic pulmonary fibrosis	602 European ancestry cases, 3,366 European ancestry controls	2,158 cases, 5,195 controls	4q22.1	4	89655739	Intergenic	LOC105377329			105377329			rs28673968-T	rs28673968	0	28673968	intron_variant	0	0.877	1E-7	7.0		1.2658228	[1.16-1.39]	Affymetrix [NR] (imputed)	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST004986	Genome-wide genotyping array
2017-11-28	29066090	Allen RJ	2017-10-20	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/29066090	Genetic variants associated with susceptibility to idiopathic pulmonary fibrosis in people of European ancestry: a genome-wide association study.	Idiopathic pulmonary fibrosis	602 European ancestry cases, 3,366 European ancestry controls	2,158 cases, 5,195 controls	6p24.3	6	7562999	DSP	DSP			1832			rs2076295-G	rs2076295	0	2076295	intron_variant	0	0.463	8E-28	27.096910013008056		1.44	[1.35-1.54]	Affymetrix [NR] (imputed)	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST004986	Genome-wide genotyping array
2017-11-28	29066090	Allen RJ	2017-10-20	Lancet Respir Med	www.ncbi.nlm.nih.gov/pubmed/29066090	Genetic variants associated with susceptibility to idiopathic pulmonary fibrosis in people of European ancestry: a genome-wide association study.	Idiopathic pulmonary fibrosis	602 European ancestry cases, 3,366 European ancestry controls	2,158 cases, 5,195 controls				MRPL13							chr8:121446432-T	chr8:121446432	0			1	0.03	2E-7	6.698970004336019		15.9	[5.61-45.0]	Affymetrix [NR] (imputed)	N	idiopathic pulmonary fibrosis	http://www.ebi.ac.uk/efo/EFO_0000768	GCST004986	Genome-wide genotyping array
