DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	6p25.3	6	396321	IRF4	IRF4			3662			rs12203592-T	rs12203592	0	12203592	intron_variant	0	0.17	3E-111	110.52287874528034		1.62		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	16q24.3	16	89919709	MC1R	MC1R			4157			rs1805007-T	rs1805007	0	1805007	missense_variant	0	0.07	9E-39	38.045757490560675		1.46		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	5p13.2	5	33946466	SLC45A2	SLC45A2			51151			rs35407-G	rs35407	0	35407	3_prime_UTR_variant	0	0.96	1E-13	13.0		1.6949153		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	11q14.3	11	89284793	TYR	LOC107984363, TYR			107984363, 7299			rs1126809-A	rs1126809	0	1126809	missense_variant	0	0.28	3E-14	13.522878745280337		1.16		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	20q11.22	20	34077942	RALY-ASIP	RALY			22913			rs6059655-A	rs6059655	0	6059655	intron_variant	0	0.07	3E-14	13.522878745280337		1.27		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	15q13.1	15	27985172	OCA2	OCA2			4948			rs1800407-T	rs1800407	0	1800407	missense_variant	0	0.07	9E-9	8.045757490560675		1.2		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	9q34.3	9	136462535	SEC16A	SEC16A			9919			rs57994353-C	rs57994353	0	57994353	intron_variant	0	0.3	8E-9	8.096910013008056		1.12		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	9p22.2	9	16884588	BNC2, CNTLN	BNC2 - LOC105375983	54796	105375983		13750	129484	rs10810657-A	rs10810657	0	10810657	intergenic_variant	1	0.59	1E-8	8.0		1.1111112		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	11q23.3	11	116019561	CADM1, BUD13	RPL15P15 - LOC105369513	100128347	105369513		68760	13513	rs74899442-C	rs74899442	0	74899442	intergenic_variant	1	0.01	9E-9	8.045757490560675		2.13		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
2017-02-24	27424798	Chahal HS	2016-07-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27424798	Genome-wide association study identifies novel susceptibility loci for cutaneous squamous cell carcinoma.	Cutaneous squamous cell carcinoma	6,579 European ancestry cases, 280,558 European ancestry controls	825 European ancestry cases, 11,518 European ancestry controls	2p22.3	2	35111498	NR	LOC105374461 - LOC107985808	105374461	107985808		111310	47586	rs192481803-T	rs192481803	0	192481803	intron_variant	1	0.01	5E-8	7.301029995663981		1.9		Affymetrix, Illumina [at least 560000] (imputed)	N	cutaneous squamous cell carcinoma	http://www.ebi.ac.uk/efo/EFO_1001927	GCST003655	Genome-wide genotyping array
