DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2012-06-26	22560479	Forno E	2012-05-02	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22560479	Genome-wide association study of the age of onset of childhood asthma.	Asthma (childhood onset)	573 European ancestry children	107 European ancestry children, 591 Hispanic children, 233 children	1q44	1	244347874	C1orf100	LOC105373262 - LOC107985371	105373262	107985371		22692	1102	rs4658627-A	rs4658627	0	4658627	intergenic_variant	1	0.2418	6E-6	5.221848749616356		0.13	[NR] unit decrease	Illumina [512296]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST001502	Genome-wide genotyping array
2012-06-26	22560479	Forno E	2012-05-02	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22560479	Genome-wide association study of the age of onset of childhood asthma.	Asthma (childhood onset)	573 European ancestry children	107 European ancestry children, 591 Hispanic children, 233 children	3p26.2	3	3573203	IL5RA	LOC100130207			100130207			rs9815663-T	rs9815663	0	9815663	intron_variant	0	0.1820	2E-8	7.698970004336019		0.17	[NR] unit decrease	Illumina [512296]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST001502	Genome-wide genotyping array
2012-06-26	22560479	Forno E	2012-05-02	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22560479	Genome-wide association study of the age of onset of childhood asthma.	Asthma (childhood onset)	573 European ancestry children	107 European ancestry children, 591 Hispanic children, 233 children	11q24.2	11	127891771	NR	LOC107984373 - LOC387820	107984373	387820		394903	49213	rs7927044-A	rs7927044	0	7927044	intergenic_variant	1	0.0134	7E-9	8.154901959985743		0.16	[NR] unit decrease	Illumina [512296]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST001502	Genome-wide genotyping array
2012-06-26	22560479	Forno E	2012-05-02	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22560479	Genome-wide association study of the age of onset of childhood asthma.	Asthma (childhood onset)	573 European ancestry children	107 European ancestry children, 591 Hispanic children, 233 children	13q13.3	13	35777629	NR	DCLK1			9201			rs7328278-C	rs7328278	0	7328278	intron_variant	0	0.0285	3E-6	5.522878745280337		0.13	[NR] unit increase	Illumina [512296]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST001502	Genome-wide genotyping array
2012-06-26	22560479	Forno E	2012-05-02	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22560479	Genome-wide association study of the age of onset of childhood asthma.	Asthma (childhood onset)	573 European ancestry children	107 European ancestry children, 591 Hispanic children, 233 children	17p12	17	13655763	NR	LOC105371544 - LOC107985014	105371544	107985014		28116	120869	rs10521233-G	rs10521233	0	10521233	intergenic_variant	1	0.0735	3E-6	5.522878745280337		0.14	[NR] unit decrease	Illumina [512296]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST001502	Genome-wide genotyping array
2014-02-06	23829686	Ding L	2013-07-05	Hum Genomics	www.ncbi.nlm.nih.gov/pubmed/23829686	Rank-based genome-wide analysis reveals the association of ryanodine receptor-2 gene variants with childhood asthma among human populations.	Asthma (childhood onset)	429 European ancestry affected offspring trios	52 African American affected offspring trios, 46 Hispanic affected offspring trios	9p23	9	12521826	intergenic	RNU2-47P - TYRP1	106480672	7306		221375	171559	rs16929097-?	rs16929097	0	16929097	intergenic_variant	1	NR	8E-9	8.096910013008056				Affymetrix [786195]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST002088	Genome-wide genotyping array
2014-02-06	23829686	Ding L	2013-07-05	Hum Genomics	www.ncbi.nlm.nih.gov/pubmed/23829686	Rank-based genome-wide analysis reveals the association of ryanodine receptor-2 gene variants with childhood asthma among human populations.	Asthma (childhood onset)	429 European ancestry affected offspring trios	52 African American affected offspring trios, 46 Hispanic affected offspring trios	1p13.1	1	116587089	IGSF3	IGSF3			3321			rs17036023-?	rs17036023	0	17036023	intron_variant	0	NR	5E-6	5.301029995663981				Affymetrix [786195]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST002088	Genome-wide genotyping array
2014-02-06	23829686	Ding L	2013-07-05	Hum Genomics	www.ncbi.nlm.nih.gov/pubmed/23829686	Rank-based genome-wide analysis reveals the association of ryanodine receptor-2 gene variants with childhood asthma among human populations.	Asthma (childhood onset)	429 European ancestry affected offspring trios	52 African American affected offspring trios, 46 Hispanic affected offspring trios	10q24.2	10	99095945	HPSE2	HPSE2			60495			rs12570188-?	rs12570188	0	12570188	intron_variant	0	NR	5E-8	7.301029995663981				Affymetrix [786195]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST002088	Genome-wide genotyping array
2014-02-06	23829686	Ding L	2013-07-05	Hum Genomics	www.ncbi.nlm.nih.gov/pubmed/23829686	Rank-based genome-wide analysis reveals the association of ryanodine receptor-2 gene variants with childhood asthma among human populations.	Asthma (childhood onset)	429 European ancestry affected offspring trios	52 African American affected offspring trios, 46 Hispanic affected offspring trios	10q22.1	10	71831773	PSAP	PSAP			5660			rs11000019-?	rs11000019	0	11000019	intron_variant	0	NR	8E-8	7.096910013008056				Affymetrix [786195]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST002088	Genome-wide genotyping array
2014-02-06	23829686	Ding L	2013-07-05	Hum Genomics	www.ncbi.nlm.nih.gov/pubmed/23829686	Rank-based genome-wide analysis reveals the association of ryanodine receptor-2 gene variants with childhood asthma among human populations.	Asthma (childhood onset)	429 European ancestry affected offspring trios	52 African American affected offspring trios, 46 Hispanic affected offspring trios	20p12.3	20	7405311	intergenic	MIR8062 - RN7SL547P	102465865	106479421		33619	228251	rs6054973-?	rs6054973	0	6054973	intergenic_variant	1	NR	1E-7	7.0				Affymetrix [786195]	N	childhood onset asthma	http://www.ebi.ac.uk/efo/EFO_0004591	GCST002088	Genome-wide genotyping array
