DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	8q23.3	8	114311839	CSMD3	LOC105375710 - LOC100420746	105375710	100420746		483	6458	rs13281609-T	rs13281609	0	13281609	regulatory_region_variant	1	NR	3E-7	6.522878745280337	(Pi10, All)	0.044	[0.02-0.06] unit decrease	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	11q13.2	11	66572168	CTSF	CTSF - CCDC87	8722	55231		3592	18001	rs113835537-A	rs113835537	0	113835537	intergenic_variant	1	NR	9E-7	6.045757490560675	(Pi10, All)	0.012	[0.0075-0.0165] unit increase	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	1p34.2	1	41522197	HIVEP3	HIVEP3			59269			rs654950-C	rs654950	0	654950	intron_variant	0	NR	9E-7	6.045757490560675	(Pi10, All)	0.011	[0.00022-0.02178] unit decrease	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	3p26.1	3	6759124	GRM7	GRM7-AS3			101927347			rs168302-T	rs168302	0	168302	intron_variant	0	NR	1E-7	7.0	(Pi10, Cases)	0.016	[0.0082-0.0238] unit decrease	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	9q21.32	9	82367483	FAM75D1	LOC105376107			105376107			rs4877691-A	rs4877691	0	4877691	intron_variant	0	NR	7E-7	6.154901959985743	(Pi10, Cases)	0.017	[0.0017-0.0323] unit decrease	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	2q22.1	2	139116658	LOC647012	LOC105373640 - LOC107985821	105373640	107985821		141407	64045	rs115089939-T	rs115089939	0	115089939	intergenic_variant	1	NR	1E-6	6.0	(Pi10, Cases)	0.086	[0.053-0.119] unit decrease	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	5q14.1	5	82083575	ATG10	ATG10			83734			rs79581221-T	rs79581221	0	79581221	intron_variant	0	NR	1E-6	6.0	(Pi10, Cases)	0.077	[0.046-0.108] unit decrease	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	1q21.2	1	147754131	PDZK1P1	LOC102723321			102723321			rs12724666-A	rs12724666	0	12724666	intergenic_variant	0	NR	9E-8	7.045757490560675	(WAP, All)	1.1	[0.71-1.49] unit increase	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	8q22.3	8	102788070	AZIN1	LOC101927245 - LOC401472	101927245	401472		57450	18772	rs2513900-C	rs2513900	0	2513900	regulatory_region_variant	1	NR	3E-7	6.522878745280337	(WAP, All)	0.23	[0.15-0.31] unit increase	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	17p13.3	17	1890914	RPA1	RPA1			6117			rs3826538-T	rs3826538	0	3826538	intron_variant	0	NR	2E-6	5.698970004336019	(WAP, All)	0.35	[0.21-0.49] unit decrease	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	3p26.1	3	6766531	GRM7	GRM7-AS3			101927347			rs76493322-A	rs76493322	0	76493322	intron_variant	0	NR	3E-7	6.522878745280337	(WAP, Cases)	0.36	[0.22-0.5] unit decrease	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
2016-06-08	26030696	Cho MH	2015-06-01	Am J Respir Crit Care Med	www.ncbi.nlm.nih.gov/pubmed/26030696	A Genome-Wide Association Study of Emphysema and Airway Quantitative Imaging Phenotypes.	Airway imaging phenotypes	5,385 European ancestry chronic obstructive pulmonary disease cases, 901 African American chronic obstructive pulmonary disease cases, 3,613 European ancestry controls, 2,132 African American controls	NA	2q35	2	215249534	ATIC	ABCA12 - ATIC	26154	471		110943	62422	rs10932600-A	rs10932600	0	10932600	intergenic_variant	1	NR	1E-6	6.0	(WAP, Cases)	0.32	[0.19-0.45] unit decrease	Illumina [7600000] (imputed)	N	airway imaging measurement	http://www.ebi.ac.uk/efo/EFO_0007627	GCST002941	Genome-wide genotyping array
